timestamp,country,energy_type,generation_MW
2022-01-06 00:00:00+00:00,France,Solar,0
2022-01-06 00:00:00+00:00,France,Wind,3362
2022-01-06 01:00:00+00:00,France,Hydro,8913
2022-01-06 01:00:00+00:00,France,Solar,0
2022-01-06 01:00:00+00:00,France,Wind,3107
2022-01-06 02:00:00+00:00,France,Hydro,9378
2022-01-06 02:00:00+00:00,France,Solar,0
2022-01-06 02:00:00+00:00,France,Wind,2730
2022-01-06 03:00:00+00:00,France,Hydro,9526
2022-01-06 03:00:00+00:00,France,Solar,0
2022-01-06 03:00:00+00:00,France,Wind,2514
2022-01-06 04:00:00+00:00,France,Hydro,8929
2022-01-06 04:00:00+00:00,France,Solar,0
2022-01-06 04:00:00+00:00,France,Wind,2213
2022-01-06 05:00:00+00:00,France,Hydro,6916
2022-01-06 05:00:00+00:00,France,Solar,0
2022-01-06 05:00:00+00:00,France,Wind,1998
2022-01-06 06:00:00+00:00,France,Hydro,9201
2022-01-06 06:00:00+00:00,France,Solar,0
2022-01-06 06:00:00+00:00,France,Wind,1902
2022-01-06 07:00:00+00:00,France,Hydro,10764
2022-01-06 07:00:00+00:00,France,Solar,246
2022-01-06 07:00:00+00:00,France,Wind,1903
2022-01-06 08:00:00+00:00,France,Hydro,11030
2022-01-06 08:00:00+00:00,France,Solar,1032
2022-01-06 08:00:00+00:00,France,Wind,1965
2022-01-06 09:00:00+00:00,France,Hydro,8909
2022-01-06 09:00:00+00:00,France,Solar,2782
2022-01-06 09:00:00+00:00,France,Wind,2017
2022-01-06 10:00:00+00:00,France,Hydro,8005
2022-01-06 10:00:00+00:00,France,Solar,4199
2022-01-06 10:00:00+00:00,France,Wind,2092
2022-01-06 11:00:00+00:00,France,Hydro,8709
2022-01-06 11:00:00+00:00,France,Solar,4960
2022-01-06 11:00:00+00:00,France,Wind,2125
2022-01-06 12:00:00+00:00,France,Hydro,8475
2022-01-06 12:00:00+00:00,France,Solar,4894
2022-01-06 12:00:00+00:00,France,Wind,2375
2022-01-06 13:00:00+00:00,France,Hydro,7922
2022-01-06 13:00:00+00:00,France,Solar,4051
2022-01-06 13:00:00+00:00,France,Wind,2682
2022-01-06 14:00:00+00:00,France,Hydro,8074
2022-01-06 14:00:00+00:00,France,Solar,2593
2022-01-06 14:00:00+00:00,France,Wind,2927
2022-01-06 15:00:00+00:00,France,Hydro,8911
2022-01-06 15:00:00+00:00,France,Solar,900
2022-01-06 15:00:00+00:00,France,Wind,3087
2022-01-06 16:00:00+00:00,France,Hydro,10098
2022-01-06 16:00:00+00:00,France,Solar,219
2022-01-06 16:00:00+00:00,France,Wind,3634
2022-01-06 17:00:00+00:00,France,Hydro,10749
2022-01-06 17:00:00+00:00,France,Solar,0
2022-01-06 17:00:00+00:00,France,Wind,4696
2022-01-06 18:00:00+00:00,France,Hydro,11115
2022-01-06 18:00:00+00:00,France,Solar,0
2022-01-06 18:00:00+00:00,France,Wind,5745
2022-01-06 19:00:00+00:00,France,Hydro,8956
2022-01-06 19:00:00+00:00,France,Solar,0
2022-01-06 19:00:00+00:00,France,Wind,6322
2022-01-06 20:00:00+00:00,France,Hydro,7629
2022-01-06 20:00:00+00:00,France,Solar,0
2022-01-06 20:00:00+00:00,France,Wind,6844
2022-01-06 21:00:00+00:00,France,Hydro,7400
2022-01-06 21:00:00+00:00,France,Solar,0
2022-01-06 21:00:00+00:00,France,Wind,7374
2022-01-06 22:00:00+00:00,France,Hydro,7029
2022-01-06 22:00:00+00:00,France,Solar,0
2022-01-06 22:00:00+00:00,France,Wind,7989
2022-01-06 23:00:00+00:00,France,Hydro,7053
2022-01-06 23:00:00+00:00,France,Solar,0
2022-01-06 23:00:00+00:00,France,Wind,8382
2022-01-07 00:00:00+00:00,France,Hydro,7336
2022-01-07 00:00:00+00:00,France,Solar,0
2022-01-07 00:00:00+00:00,France,Wind,8582
2022-01-07 01:00:00+00:00,France,Hydro,7588
2022-01-07 01:00:00+00:00,France,Solar,0
2022-01-07 01:00:00+00:00,France,Wind,8616
2022-01-07 02:00:00+00:00,France,Hydro,8848
2022-01-07 02:00:00+00:00,France,Solar,0
2022-01-07 02:00:00+00:00,France,Wind,8718
2022-01-07 03:00:00+00:00,France,Hydro,9371
2022-01-07 03:00:00+00:00,France,Solar,0
2022-01-07 03:00:00+00:00,France,Wind,8645
2022-01-07 04:00:00+00:00,France,Hydro,8491
2022-01-07 04:00:00+00:00,France,Solar,0
2022-01-07 04:00:00+00:00,France,Wind,8550
2022-01-07 05:00:00+00:00,France,Hydro,6944
2022-01-07 05:00:00+00:00,France,Solar,0
2022-01-07 05:00:00+00:00,France,Wind,8219
2022-01-07 06:00:00+00:00,France,Hydro,8461
2022-01-07 06:00:00+00:00,France,Solar,0
2022-01-07 06:00:00+00:00,France,Wind,8262
2022-01-07 07:00:00+00:00,France,Hydro,10567
2022-01-07 07:00:00+00:00,France,Solar,254
2022-01-07 07:00:00+00:00,France,Wind,8234
2022-01-07 08:00:00+00:00,France,Hydro,10423
2022-01-07 08:00:00+00:00,France,Solar,800
2022-01-07 08:00:00+00:00,France,Wind,8268
2022-01-07 09:00:00+00:00,France,Hydro,10031
2022-01-07 09:00:00+00:00,France,Solar,1965
2022-01-07 09:00:00+00:00,France,Wind,8226
2022-01-07 10:00:00+00:00,France,Hydro,9789
2022-01-07 10:00:00+00:00,France,Solar,2981
2022-01-07 10:00:00+00:00,France,Wind,8166
2022-01-07 11:00:00+00:00,France,Hydro,8862
2022-01-07 11:00:00+00:00,France,Solar,3388
2022-01-07 11:00:00+00:00,France,Wind,8262
2022-01-07 12:00:00+00:00,France,Hydro,7981
2022-01-07 12:00:00+00:00,France,Solar,3397
2022-01-07 12:00:00+00:00,France,Wind,9206
2022-01-07 13:00:00+00:00,France,Hydro,7076
2022-01-07 13:00:00+00:00,France,Solar,2967
2022-01-07 13:00:00+00:00,France,Wind,9735
2022-01-07 14:00:00+00:00,France,Hydro,8570
2022-01-07 14:00:00+00:00,France,Solar,1861
2022-01-07 14:00:00+00:00,France,Wind,9296
2022-01-07 15:00:00+00:00,France,Hydro,9728
2022-01-07 15:00:00+00:00,France,Solar,733
2022-01-07 15:00:00+00:00,France,Wind,8819
2022-01-07 16:00:00+00:00,France,Hydro,11569
2022-01-07 16:00:00+00:00,France,Solar,225
2022-01-07 16:00:00+00:00,France,Wind,8990
2022-01-07 17:00:00+00:00,France,Hydro,14025
2022-01-07 17:00:00+00:00,France,Solar,0
2022-01-07 17:00:00+00:00,France,Wind,9033
2022-01-07 18:00:00+00:00,France,Hydro,14018
2022-01-07 18:00:00+00:00,France,Solar,0
2022-01-07 18:00:00+00:00,France,Wind,8521
2022-01-07 19:00:00+00:00,France,Hydro,12039
2022-01-07 19:00:00+00:00,France,Solar,0
2022-01-07 19:00:00+00:00,France,Wind,8526
2022-01-07 20:00:00+00:00,France,Hydro,9936
2022-01-07 20:00:00+00:00,France,Solar,0
2022-01-07 20:00:00+00:00,France,Wind,8442
2022-01-07 21:00:00+00:00,France,Hydro,10142
2022-01-07 21:00:00+00:00,France,Solar,0
2022-01-07 21:00:00+00:00,France,Wind,8635
2022-01-07 22:00:00+00:00,France,Hydro,8895
2022-01-07 22:00:00+00:00,France,Solar,0
2022-01-07 22:00:00+00:00,France,Wind,8806
2022-01-07 23:00:00+00:00,France,Hydro,7401
2022-01-07 23:00:00+00:00,France,Solar,0
2022-01-07 23:00:00+00:00,France,Wind,8984
2022-01-08 00:00:00+00:00,France,Hydro,7627
2022-01-08 00:00:00+00:00,France,Solar,0
2022-01-08 00:00:00+00:00,France,Wind,8850
2022-01-08 01:00:00+00:00,France,Hydro,8624
2022-01-08 01:00:00+00:00,France,Solar,0
2022-01-08 01:00:00+00:00,France,Wind,7582
2022-01-08 02:00:00+00:00,France,Hydro,9007
2022-01-08 02:00:00+00:00,France,Solar,0
2022-01-08 02:00:00+00:00,France,Wind,6094
2022-01-08 03:00:00+00:00,France,Hydro,8443
2022-01-08 03:00:00+00:00,France,Solar,0
2022-01-08 03:00:00+00:00,France,Wind,5314
2022-01-08 04:00:00+00:00,France,Hydro,8990
2022-01-08 04:00:00+00:00,France,Solar,0
2022-01-08 04:00:00+00:00,France,Wind,4967
2022-01-08 05:00:00+00:00,France,Hydro,8967
2022-01-08 05:00:00+00:00,France,Solar,0
2022-01-08 05:00:00+00:00,France,Wind,5179
2022-01-08 06:00:00+00:00,France,Hydro,8864
2022-01-08 06:00:00+00:00,France,Solar,0
2022-01-08 06:00:00+00:00,France,Wind,5829
2022-01-08 07:00:00+00:00,France,Hydro,8258
2022-01-08 07:00:00+00:00,France,Solar,249
2022-01-08 07:00:00+00:00,France,Wind,6606
2022-01-08 08:00:00+00:00,France,Hydro,7111
2022-01-08 08:00:00+00:00,France,Solar,719
2022-01-08 08:00:00+00:00,France,Wind,7612
2022-01-08 09:00:00+00:00,France,Hydro,7196
2022-01-08 09:00:00+00:00,France,Solar,1641
