Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-12-03 01:00:00,Italy,Italy,IT,267.47,349.33,42.65,28.4,,false,
2024-12-03 02:00:00,Italy,Italy,IT,275.08,358.79,40.88,26.93,,false,
2024-12-03 03:00:00,Italy,Italy,IT,275.07,359.01,40.59,26.77,,false,
2024-12-03 04:00:00,Italy,Italy,IT,289.31,377.2,36.43,24.04,,false,
2024-12-03 05:00:00,Italy,Italy,IT,311.2,406.04,28.97,19.44,,false,
2024-12-03 06:00:00,Italy,Italy,IT,308.47,396.19,31.46,24.12,,false,
2024-12-03 07:00:00,Italy,Italy,IT,301.24,388.37,32.91,27.06,,false,
2024-12-03 08:00:00,Italy,Italy,IT,296.65,383.58,33.79,29.11,,false,
2024-12-03 09:00:00,Italy,Italy,IT,295.75,384.01,33.81,29.51,,false,
2024-12-03 10:00:00,Italy,Italy,IT,289.81,377.36,34.99,30.45,,false,
2024-12-03 11:00:00,Italy,Italy,IT,291.87,382.27,33.62,28.76,,false,
2024-12-03 12:00:00,Italy,Italy,IT,301.61,394.15,31.34,26.3,,false,
2024-12-03 13:00:00,Italy,Italy,IT,309.28,401.56,29.92,25.13,,false,
2024-12-03 14:00:00,Italy,Italy,IT,321.01,413.62,27.92,23.47,,false,
2024-12-03 15:00:00,Italy,Italy,IT,324.15,414.32,28.31,23.64,,false,
2024-12-03 16:00:00,Italy,Italy,IT,333.69,415.31,29.68,26.78,,false,
2024-12-03 17:00:00,Italy,Italy,IT,334.33,419.03,28.5,26.05,,false,
2024-12-03 18:00:00,Italy,Italy,IT,328.03,420.59,27.11,23.18,,false,
2024-12-03 19:00:00,Italy,Italy,IT,322.6,415.99,27.8,22.24,,false,
2024-12-03 20:00:00,Italy,Italy,IT,323.97,419.3,27.25,19.59,,false,
2024-12-03 21:00:00,Italy,Italy,IT,312.5,405.6,30.41,20.8,,false,
2024-12-03 22:00:00,Italy,Italy,IT,314.57,407.26,31.13,21.5,,false,
2024-12-03 23:00:00,Italy,Italy,IT,304.9,395.51,33.65,23.1,,false,
2024-12-04 00:00:00,Italy,Italy,IT,292.67,380.91,36.31,24.46,,false,
2024-12-04 01:00:00,Italy,Italy,IT,293.53,381.71,36.67,24.27,,false,
2024-12-04 02:00:00,Italy,Italy,IT,278.98,363.76,39.93,25.16,,false,
2024-12-04 03:00:00,Italy,Italy,IT,279.52,364.12,39.96,24.73,,false,
2024-12-04 04:00:00,Italy,Italy,IT,288.57,377.43,36.2,22.85,,false,
2024-12-04 05:00:00,Italy,Italy,IT,324.85,423.35,25.86,18.35,,false,
2024-12-04 06:00:00,Italy,Italy,IT,333.09,428.73,24.93,21.36,,false,
2024-12-04 07:00:00,Italy,Italy,IT,329.71,414.9,28.93,26.52,,false,
2024-12-04 08:00:00,Italy,Italy,IT,317.4,406.09,30.14,27.76,,false,
2024-12-04 09:00:00,Italy,Italy,IT,311.25,403.25,29.95,26.96,,false,
2024-12-04 10:00:00,Italy,Italy,IT,307.17,400.32,30.17,27.07,,false,
2024-12-04 11:00:00,Italy,Italy,IT,311.87,407.25,28.65,25.64,,false,
2024-12-04 12:00:00,Italy,Italy,IT,319.19,416.0,26.96,24.2,,false,
2024-12-04 13:00:00,Italy,Italy,IT,328.66,425.64,25.34,22.58,,false,
2024-12-04 14:00:00,Italy,Italy,IT,332.43,425.96,25.72,23.01,,false,
2024-12-04 15:00:00,Italy,Italy,IT,338.22,429.63,25.73,22.83,,false,
2024-12-04 16:00:00,Italy,Italy,IT,338.32,426.36,26.81,24.06,,false,
2024-12-04 17:00:00,Italy,Italy,IT,337.52,427.33,26.55,23.68,,false,
2024-12-04 18:00:00,Italy,Italy,IT,329.25,423.64,26.51,22.1,,false,
2024-12-04 19:00:00,Italy,Italy,IT,333.97,430.21,25.32,20.03,,false,
2024-12-04 20:00:00,Italy,Italy,IT,315.65,409.27,29.34,21.28,,false,
2024-12-04 21:00:00,Italy,Italy,IT,294.91,384.07,34.63,24.63,,false,
2024-12-04 22:00:00,Italy,Italy,IT,285.48,372.47,37.26,26.72,,false,
2024-12-04 23:00:00,Italy,Italy,IT,270.97,354.38,40.87,29.09,,false,
2024-12-05 00:00:00,Italy,Italy,IT,263.52,344.54,43.39,30.97,,false,
2024-12-05 01:00:00,Italy,Italy,IT,253.88,331.98,46.01,33.16,,false,
2024-12-05 02:00:00,Italy,Italy,IT,247.66,324.45,47.29,35.16,,false,
2024-12-05 03:00:00,Italy,Italy,IT,246.15,322.17,47.98,36.84,,false,
2024-12-05 04:00:00,Italy,Italy,IT,246.12,322.27,47.4,37.39,,false,
2024-12-05 05:00:00,Italy,Italy,IT,272.2,355.69,39.36,31.35,,false,
2024-12-05 06:00:00,Italy,Italy,IT,277.71,359.2,38.8,32.8,,false,
2024-12-05 07:00:00,Italy,Italy,IT,259.14,334.7,43.51,37.48,,false,
2024-12-05 08:00:00,Italy,Italy,IT,243.81,319.28,46.17,40.0,,false,
2024-12-05 09:00:00,Italy,Italy,IT,232.77,308.02,47.85,41.73,,false,
2024-12-05 10:00:00,Italy,Italy,IT,228.28,303.18,48.73,43.66,,false,
2024-12-05 11:00:00,Italy,Italy,IT,222.77,296.83,49.69,45.22,,false,
2024-12-05 12:00:00,Italy,Italy,IT,226.35,301.03,49.04,44.04,,false,
2024-12-05 13:00:00,Italy,Italy,IT,243.86,322.0,45.1,39.64,,false,
2024-12-05 14:00:00,Italy,Italy,IT,256.73,336.22,42.22,37.11,,false,
2024-12-05 15:00:00,Italy,Italy,IT,257.03,334.53,42.76,37.65,,false,
2024-12-05 16:00:00,Italy,Italy,IT,260.08,336.08,42.95,37.62,,false,
2024-12-05 17:00:00,Italy,Italy,IT,258.97,336.5,42.88,37.38,,false,
2024-12-05 18:00:00,Italy,Italy,IT,263.61,342.22,41.98,36.23,,false,
2024-12-05 19:00:00,Italy,Italy,IT,266.92,346.92,41.18,34.97,,false,
2024-12-05 20:00:00,Italy,Italy,IT,249.16,326.17,45.3,37.23,,false,
2024-12-05 21:00:00,Italy,Italy,IT,225.86,297.26,51.33,41.53,,false,
2024-12-05 22:00:00,Italy,Italy,IT,214.72,283.13,54.54,43.59,,false,
2024-12-05 23:00:00,Italy,Italy,IT,195.7,259.92,59.11,46.82,,false,
2024-12-06 00:00:00,Italy,Italy,IT,192.78,256.22,60.06,47.54,,false,
2024-12-06 01:00:00,Italy,Italy,IT,193.0,256.58,60.0,47.61,,false,
2024-12-06 02:00:00,Italy,Italy,IT,196.23,260.74,59.22,46.63,,false,
2024-12-06 03:00:00,Italy,Italy,IT,207.15,274.2,57.01,44.04,,false,
2024-12-06 04:00:00,Italy,Italy,IT,223.73,295.74,51.94,39.04,,false,
2024-12-06 05:00:00,Italy,Italy,IT,271.0,354.76,39.61,29.98,,false,
2024-12-06 06:00:00,Italy,Italy,IT,283.6,366.46,37.67,29.76,,false,
2024-12-06 07:00:00,Italy,Italy,IT,274.34,354.7,39.58,33.07,,false,
2024-12-06 08:00:00,Italy,Italy,IT,272.22,355.34,39.08,33.01,,false,
2024-12-06 09:00:00,Italy,Italy,IT,264.53,346.21,40.81,34.43,,false,
2024-12-06 10:00:00,Italy,Italy,IT,261.85,343.98,41.04,34.73,,false,
2024-12-06 11:00:00,Italy,Italy,IT,262.92,346.74,40.42,34.72,,false,
2024-12-06 12:00:00,Italy,Italy,IT,262.11,345.74,40.61,34.92,,false,
2024-12-06 13:00:00,Italy,Italy,IT,271.03,356.06,38.71,32.43,,false,
2024-12-06 14:00:00,Italy,Italy,IT,283.77,368.87,36.5,29.91,,false,
2024-12-06 15:00:00,Italy,Italy,IT,287.95,371.18,36.44,29.77,,false,
2024-12-06 16:00:00,Italy,Italy,IT,294.42,376.57,35.9,30.57,,false,
2024-12-06 17:00:00,Italy,Italy,IT,286.64,370.69,36.28,29.06,,false,
2024-12-06 18:00:00,Italy,Italy,IT,292.67,378.48,34.77,27.13,,false,
2024-12-06 19:00:00,Italy,Italy,IT,293.07,381.38,34.12,25.82,,false,
2024-12-06 20:00:00,Italy,Italy,IT,276.9,360.72,38.71,27.76,,false,
2024-12-06 21:00:00,Italy,Italy,IT,264.37,344.75,42.71,30.31,,false,
2024-12-06 22:00:00,Italy,Italy,IT,258.19,337.25,44.3,30.83,,false,
2024-12-06 23:00:00,Italy,Italy,IT,242.64,317.23,49.38,34.05,,false,
2024-12-07 00:00:00,Italy,Italy,IT,235.37,308.26,51.43,35.44,,false,
2024-12-07 01:00:00,Italy,Italy,IT,227.59,299.18,52.94,36.01,,false,
2024-12-07 02:00:00,Italy,Italy,IT,219.96,290.21,54.53,37.66,,false,
2024-12-07 03:00:00,Italy,Italy,IT,214.81,283.82,55.6,38.58,,false,
2024-12-07 04:00:00,Italy,Italy,IT,222.29,292.61,53.78,37.46,,false,
2024-12-07 05:00:00,Italy,Italy,IT,237.13,311.03,49.7,35.65,,false,
2024-12-07 06:00:00,Italy,Italy,IT,239.86,312.95,49.19,36.68,,false,
2024-12-07 07:00:00,Italy,Italy,IT,226.33,296.8,51.77,40.17,,false,
2024-12-07 08:00:00,Italy,Italy,IT,216.13,286.05,53.64,43.74,,false,
2024-12-07 09:00:00,Italy,Italy,IT,203.94,272.93,56.05,46.39,,false,
2024-12-07 10:00:00,Italy,Italy,IT,200.21,268.69,56.91,47.49,,false,
2024-12-07 11:00:00,Italy,Italy,IT,200.2,268.56,57.16,47.74,,false,
2024-12-07 12:00:00,Italy,Italy,IT,203.8,272.77,56.48,46.42,,false,
2024-12-07 13:00:00,Italy,Italy,IT,228.26,302.77,50.77,40.19,,false,
2024-12-07 14:00:00,Italy,Italy,IT,258.16,339.39,43.43,32.91,,false,
2024-12-07 15:00:00,Italy,Italy,IT,276.23,358.71,39.42,30.01,,false,
2024-12-07 16:00:00,Italy,Italy,IT,271.73,349.27,41.52,32.19,,false,
2024-12-07 17:00:00,Italy,Italy,IT,273.9,352.32,41.11,31.82,,false,
2024-12-07 18:00:00,Italy,Italy,IT,270.16,349.76,41.17,31.41,,false,
2024-12-07 19:00:00,Italy,Italy,IT,265.79,346.43,41.98,31.46,,false,
2024-12-07 20:00:00,Italy,Italy,IT,246.38,322.44,47.07,35.16,,false,
2024-12-07 21:00:00,Italy,Italy,IT,225.72,296.35,52.59,39.08,,false,
2024-12-07 22:00:00,Italy,Italy,IT,217.37,286.56,54.61,41.23,,false,
2024-12-07 23:00:00,Italy,Italy,IT,181.57,244.08,62.23,46.25,,false,
2024-12-08 00:00:00,Italy,Italy,IT,161.22,218.88,67.15,50.58,,false,
2024-12-08 01:00:00,Italy,Italy,IT,144.04,197.64,71.34,54.52,,false,
2024-12-08 02:00:00,Italy,Italy,IT,138.13,190.5,72.55,57.13,,false,
2024-12-08 03:00:00,Italy,Italy,IT,141.41,194.65,71.68,56.09,,false,
2024-12-08 04:00:00,Italy,Italy,IT,146.71,200.81,70.63,55.08,,false,
2024-12-08 05:00:00,Italy,Italy,IT,154.37,209.99,68.64,53.97,,false,
2024-12-08 06:00:00,Italy,Italy,IT,150.68,204.67,69.43,55.16,,false,
2024-12-08 07:00:00,Italy,Italy,IT,150.56,204.35,69.0,56.01,,false,
2024-12-08 08:00:00,Italy,Italy,IT,151.83,206.09,68.46,56.59,,false,
2024-12-08 09:00:00,Italy,Italy,IT,147.29,200.01,69.87,59.24,,false,
2024-12-08 10:00:00,Italy,Italy,IT,149.89,203.22,69.49,59.03,,false,
2024-12-08 11:00:00,Italy,Italy,IT,151.75,203.03,69.75,61.09,,false,
2024-12-08 12:00:00,Italy,Italy,IT,157.09,212.01,67.84,59.26,,false,
2024-12-08 13:00:00,Italy,Italy,IT,169.85,226.93,64.89,55.54,,false,
2024-12-08 14:00:00,Italy,Italy,IT,178.16,236.61,62.9,52.28,,false,
2024-12-08 15:00:00,Italy,Italy,IT,182.86,242.31,61.62,50.17,,false,
2024-12-08 16:00:00,Italy,Italy,IT,185.14,242.29,61.84,50.35,,false,
2024-12-08 17:00:00,Italy,Italy,IT,191.63,245.27,62.01,50.65,,false,
2024-12-08 18:00:00,Italy,Italy,IT,187.52,242.37,62.42,50.91,,false,
2024-12-08 19:00:00,Italy,Italy,IT,186.52,244.27,61.66,49.36,,false,
2024-12-08 20:00:00,Italy,Italy,IT,188.5,249.65,60.47,47.3,,false,
2024-12-08 21:00:00,Italy,Italy,IT,178.01,236.69,63.41,49.44,,false,
2024-12-08 22:00:00,Italy,Italy,IT,160.95,215.67,67.9,51.91,,false,
2024-12-08 23:00:00,Italy,Italy,IT,165.54,221.21,67.35,52.32,,false,
2024-12-09 00:00:00,Italy,Italy,IT,159.23,213.82,68.55,51.86,,false,
2024-12-09 01:00:00,Italy,Italy,IT,166.9,223.29,67.19,50.86,,false,
2024-12-09 02:00:00,Italy,Italy,IT,169.41,226.58,66.51,50.23,,false,
2024-12-09 03:00:00,Italy,Italy,IT,182.06,242.29,63.43,47.69,,false,
2024-12-09 04:00:00,Italy,Italy,IT,211.29,278.84,55.78,41.06,,false,
2024-12-09 05:00:00,Italy,Italy,IT,252.62,330.11,44.79,32.62,,false,
2024-12-09 06:00:00,Italy,Italy,IT,269.62,349.01,40.83,30.78,,false,
2024-12-09 07:00:00,Italy,Italy,IT,268.09,347.73,40.76,32.06,,false,
2024-12-09 08:00:00,Italy,Italy,IT,260.62,338.5,42.11,34.73,,false,
2024-12-09 09:00:00,Italy,Italy,IT,250.86,327.12,44.45,36.97,,false,
2024-12-09 10:00:00,Italy,Italy,IT,241.75,316.72,46.27,38.96,,false,
2024-12-09 11:00:00,Italy,Italy,IT,247.01,325.13,44.35,37.35,,false,
2024-12-09 12:00:00,Italy,Italy,IT,258.19,339.22,41.75,34.32,,false,
2024-12-09 13:00:00,Italy,Italy,IT,270.92,353.38,39.28,31.61,,false,
2024-12-09 14:00:00,Italy,Italy,IT,278.6,357.9,38.92,30.51,,false,
2024-12-09 15:00:00,Italy,Italy,IT,286.12,364.41,38.3,29.99,,false,
2024-12-09 16:00:00,Italy,Italy,IT,286.55,363.19,38.82,30.59,,false,
2024-12-09 17:00:00,Italy,Italy,IT,289.34,369.89,37.51,29.36,,false,
2024-12-09 18:00:00,Italy,Italy,IT,292.91,375.43,36.45,28.34,,false,
2024-12-09 19:00:00,Italy,Italy,IT,294.9,381.16,35.26,26.5,,false,
2024-12-09 20:00:00,Italy,Italy,IT,286.98,371.77,37.23,27.38,,false,
2024-12-09 21:00:00,Italy,Italy,IT,270.31,350.76,42.09,30.92,,false,
2024-12-09 22:00:00,Italy,Italy,IT,261.59,339.29,45.05,33.66,,false,
2024-12-09 23:00:00,Italy,Italy,IT,252.3,328.95,46.67,34.69,,false,
2024-12-10 00:00:00,Italy,Italy,IT,252.19,328.76,46.98,33.83,,false,
2024-12-10 01:00:00,Italy,Italy,IT,248.66,324.9,47.68,33.65,,false,
2024-12-10 02:00:00,Italy,Italy,IT,244.57,319.45,48.88,33.61,,false,
2024-12-10 03:00:00,Italy,Italy,IT,243.3,317.21,49.32,33.57,,false,
2024-12-10 04:00:00,Italy,Italy,IT,255.11,332.44,45.91,31.46,,false,
2024-12-10 05:00:00,Italy,Italy,IT,287.27,373.85,36.26,25.15,,false,
2024-12-10 06:00:00,Italy,Italy,IT,300.09,388.6,33.05,24.17,,false,
2024-12-10 07:00:00,Italy,Italy,IT,288.02,369.46,36.93,29.04,,false,
2024-12-10 08:00:00,Italy,Italy,IT,280.93,364.72,37.25,29.16,,false,
2024-12-10 09:00:00,Italy,Italy,IT,274.64,357.71,38.46,30.69,,false,
2024-12-10 10:00:00,Italy,Italy,IT,269.18,352.45,39.2,32.11,,false,
2024-12-10 11:00:00,Italy,Italy,IT,278.72,364.18,37.06,31.4,,false,
2024-12-10 12:00:00,Italy,Italy,IT,281.55,367.36,36.63,30.84,,false,
2024-12-10 13:00:00,Italy,Italy,IT,290.82,379.15,34.13,28.06,,false,
2024-12-10 14:00:00,Italy,Italy,IT,297.94,385.63,33.11,26.3,,false,
2024-12-10 15:00:00,Italy,Italy,IT,311.28,393.6,32.72,26.36,,false,
2024-12-10 16:00:00,Italy,Italy,IT,315.3,395.43,32.98,27.48,,false,
2024-12-10 17:00:00,Italy,Italy,IT,314.84,398.46,32.09,25.89,,false,
2024-12-10 18:00:00,Italy,Italy,IT,313.25,400.49,31.21,24.87,,false,
2024-12-10 19:00:00,Italy,Italy,IT,318.61,411.44,28.96,21.57,,false,
2024-12-10 20:00:00,Italy,Italy,IT,325.1,420.29,27.47,20.15,,false,
2024-12-10 21:00:00,Italy,Italy,IT,307.6,397.8,32.79,22.4,,false,
2024-12-10 22:00:00,Italy,Italy,IT,294.33,380.73,36.73,24.79,,false,
2024-12-10 23:00:00,Italy,Italy,IT,290.7,377.16,37.25,25.24,,false,
2024-12-11 00:00:00,Italy,Italy,IT,287.75,373.67,38.13,25.41,,false,
2024-12-11 01:00:00,Italy,Italy,IT,285.34,370.72,38.74,25.67,,false,
2024-12-11 02:00:00,Italy,Italy,IT,287.95,373.48,38.58,25.45,,false,
2024-12-11 03:00:00,Italy,Italy,IT,290.51,376.39,37.97,25.11,,false,
2024-12-11 04:00:00,Italy,Italy,IT,303.47,393.6,33.86,22.9,,false,
2024-12-11 05:00:00,Italy,Italy,IT,334.93,434.28,24.32,17.89,,false,
2024-12-11 06:00:00,Italy,Italy,IT,339.78,434.42,24.56,20.89,,false,
2024-12-11 07:00:00,Italy,Italy,IT,323.59,411.88,29.16,25.92,,false,
2024-12-11 08:00:00,Italy,Italy,IT,305.34,395.57,31.38,28.54,,false,
2024-12-11 09:00:00,Italy,Italy,IT,295.33,385.48,33.19,30.13,,false,
2024-12-11 10:00:00,Italy,Italy,IT,287.34,376.82,34.73,31.69,,false,
2024-12-11 11:00:00,Italy,Italy,IT,288.74,379.09,34.16,31.04,,false,
2024-12-11 12:00:00,Italy,Italy,IT,299.76,392.63,31.49,28.33,,false,
2024-12-11 13:00:00,Italy,Italy,IT,318.87,413.74,27.88,24.55,,false,
2024-12-11 14:00:00,Italy,Italy,IT,326.43,420.61,26.63,22.46,,false,
2024-12-11 15:00:00,Italy,Italy,IT,337.24,429.65,25.64,21.57,,false,
2024-12-11 16:00:00,Italy,Italy,IT,332.66,417.73,28.53,25.39,,false,
2024-12-11 17:00:00,Italy,Italy,IT,339.31,419.46,29.17,26.81,,false,
2024-12-11 18:00:00,Italy,Italy,IT,335.73,425.56,26.79,23.61,,false,
2024-12-11 19:00:00,Italy,Italy,IT,338.48,434.47,24.51,19.56,,false,
2024-12-11 20:00:00,Italy,Italy,IT,335.5,433.55,24.45,18.14,,false,
2024-12-11 21:00:00,Italy,Italy,IT,320.04,416.43,27.46,19.39,,false,
2024-12-11 22:00:00,Italy,Italy,IT,308.06,401.91,30.46,20.88,,false,
2024-12-11 23:00:00,Italy,Italy,IT,294.86,384.29,35.01,23.47,,false,
2024-12-12 00:00:00,Italy,Italy,IT,290.82,378.88,36.64,24.26,,false,
2024-12-12 01:00:00,Italy,Italy,IT,286.99,374.01,37.77,24.88,,false,
2024-12-12 02:00:00,Italy,Italy,IT,293.33,381.45,36.24,24.23,,false,
2024-12-12 03:00:00,Italy,Italy,IT,295.58,383.95,35.74,23.73,,false,
2024-12-12 04:00:00,Italy,Italy,IT,307.37,399.4,32.19,21.86,,false,
2024-12-12 05:00:00,Italy,Italy,IT,345.65,448.71,20.9,16.35,,false,
2024-12-12 06:00:00,Italy,Italy,IT,338.37,437.04,23.23,19.48,,false,
2024-12-12 07:00:00,Italy,Italy,IT,322.7,413.73,28.27,26.28,,false,
2024-12-12 08:00:00,Italy,Italy,IT,310.51,401.86,30.25,28.52,,false,
2024-12-12 09:00:00,Italy,Italy,IT,298.05,389.41,32.27,30.15,,false,
2024-12-12 10:00:00,Italy,Italy,IT,288.06,377.99,34.27,32.43,,false,
2024-12-12 11:00:00,Italy,Italy,IT,292.01,383.33,33.17,31.57,,false,
2024-12-12 12:00:00,Italy,Italy,IT,298.96,391.33,31.81,29.77,,false,
2024-12-12 13:00:00,Italy,Italy,IT,315.36,411.34,27.81,25.23,,false,
2024-12-12 14:00:00,Italy,Italy,IT,331.8,429.03,24.6,21.16,,false,
2024-12-12 15:00:00,Italy,Italy,IT,330.9,425.46,25.45,22.16,,false,
2024-12-12 16:00:00,Italy,Italy,IT,332.99,419.52,27.84,27.17,,false,
2024-12-12 17:00:00,Italy,Italy,IT,332.18,416.99,28.71,28.56,,false,
2024-12-12 18:00:00,Italy,Italy,IT,330.58,418.19,28.03,27.37,,false,
2024-12-12 19:00:00,Italy,Italy,IT,340.49,438.47,23.23,20.76,,false,
2024-12-12 20:00:00,Italy,Italy,IT,344.43,445.26,21.91,18.69,,false,
2024-12-12 21:00:00,Italy,Italy,IT,344.54,447.03,21.63,18.92,,false,
2024-12-12 22:00:00,Italy,Italy,IT,311.12,405.38,30.23,23.61,,false,
2024-12-12 23:00:00,Italy,Italy,IT,285.79,373.73,36.62,27.21,,false,
2024-12-13 00:00:00,Italy,Italy,IT,265.14,348.64,41.32,29.4,,false,
2024-12-13 01:00:00,Italy,Italy,IT,256.76,338.07,43.39,30.34,,false,
2024-12-13 02:00:00,Italy,Italy,IT,266.61,350.37,41.01,29.51,,false,
2024-12-13 03:00:00,Italy,Italy,IT,264.95,348.12,41.48,29.97,,false,
2024-12-13 04:00:00,Italy,Italy,IT,278.06,365.37,37.47,27.17,,false,
2024-12-13 05:00:00,Italy,Italy,IT,329.6,430.47,23.61,19.34,,false,
2024-12-13 06:00:00,Italy,Italy,IT,329.85,425.45,24.83,21.48,,false,
2024-12-13 07:00:00,Italy,Italy,IT,315.61,398.75,31.44,29.81,,false,
2024-12-13 08:00:00,Italy,Italy,IT,305.8,393.7,31.71,29.73,,false,
2024-12-13 09:00:00,Italy,Italy,IT,299.65,390.14,31.69,29.18,,false,
2024-12-13 10:00:00,Italy,Italy,IT,297.53,390.16,31.32,28.36,,false,
2024-12-13 11:00:00,Italy,Italy,IT,304.34,398.41,29.72,27.38,,false,
2024-12-13 12:00:00,Italy,Italy,IT,309.34,404.98,28.5,25.93,,false,
2024-12-13 13:00:00,Italy,Italy,IT,313.32,408.75,27.67,24.56,,false,
2024-12-13 14:00:00,Italy,Italy,IT,320.79,417.39,26.11,22.64,,false,
2024-12-13 15:00:00,Italy,Italy,IT,314.17,404.32,29.17,25.76,,false,
2024-12-13 16:00:00,Italy,Italy,IT,319.15,396.51,32.39,31.18,,false,
2024-12-13 17:00:00,Italy,Italy,IT,315.19,398.41,31.21,30.11,,false,
2024-12-13 18:00:00,Italy,Italy,IT,317.23,405.74,29.29,27.73,,false,
2024-12-13 19:00:00,Italy,Italy,IT,333.23,432.96,23.4,21.42,,false,
2024-12-13 20:00:00,Italy,Italy,IT,316.47,412.27,27.82,23.97,,false,
2024-12-13 21:00:00,Italy,Italy,IT,280.41,366.2,37.98,30.09,,false,
2024-12-13 22:00:00,Italy,Italy,IT,263.33,345.59,42.26,33.14,,false,
2024-12-13 23:00:00,Italy,Italy,IT,226.1,297.87,52.55,39.18,,false,
2024-12-14 00:00:00,Italy,Italy,IT,207.1,273.86,57.78,42.73,,false,
2024-12-14 01:00:00,Italy,Italy,IT,197.53,262.27,60.17,44.67,,false,
2024-12-14 02:00:00,Italy,Italy,IT,194.29,258.74,60.61,43.6,,false,
2024-12-14 03:00:00,Italy,Italy,IT,196.73,261.99,59.58,42.23,,false,
2024-12-14 04:00:00,Italy,Italy,IT,207.77,275.61,56.74,39.8,,false,
2024-12-14 05:00:00,Italy,Italy,IT,220.1,290.5,53.51,37.26,,false,
2024-12-14 06:00:00,Italy,Italy,IT,234.45,300.81,51.9,38.91,,false,
2024-12-14 07:00:00,Italy,Italy,IT,226.53,289.04,53.92,42.39,,false,
2024-12-14 08:00:00,Italy,Italy,IT,216.65,278.02,55.82,47.01,,false,
2024-12-14 09:00:00,Italy,Italy,IT,199.39,265.54,56.74,47.94,,false,
2024-12-14 10:00:00,Italy,Italy,IT,179.38,243.82,60.19,51.39,,false,
2024-12-14 11:00:00,Italy,Italy,IT,170.09,232.84,62.27,52.38,,false,
2024-12-14 12:00:00,Italy,Italy,IT,169.21,231.56,62.61,51.52,,false,
2024-12-14 13:00:00,Italy,Italy,IT,193.75,261.42,57.02,45.64,,false,
2024-12-14 14:00:00,Italy,Italy,IT,208.49,277.76,53.79,41.63,,false,
2024-12-14 15:00:00,Italy,Italy,IT,219.43,284.24,53.58,41.86,,false,
2024-12-14 16:00:00,Italy,Italy,IT,229.89,291.88,52.92,41.44,,false,
2024-12-14 17:00:00,Italy,Italy,IT,230.12,293.16,52.78,41.61,,false,
2024-12-14 18:00:00,Italy,Italy,IT,237.03,302.05,51.33,40.36,,false,
2024-12-14 19:00:00,Italy,Italy,IT,237.22,306.92,50.25,39.32,,false,
2024-12-14 20:00:00,Italy,Italy,IT,229.32,299.59,51.74,39.27,,false,
2024-12-14 21:00:00,Italy,Italy,IT,218.78,287.21,54.46,41.23,,false,
2024-12-14 22:00:00,Italy,Italy,IT,209.07,274.3,57.37,44.64,,false,
2024-12-14 23:00:00,Italy,Italy,IT,200.72,265.09,59.68,47.05,,false,
2024-12-15 00:00:00,Italy,Italy,IT,192.98,255.66,61.97,49.16,,false,
2024-12-15 01:00:00,Italy,Italy,IT,193.4,256.72,61.85,48.59,,false,
2024-12-15 02:00:00,Italy,Italy,IT,196.58,261.08,60.68,45.83,,false,
2024-12-15 03:00:00,Italy,Italy,IT,203.35,269.78,58.72,42.61,,false,
2024-12-15 04:00:00,Italy,Italy,IT,209.93,277.79,57.15,40.99,,false,
2024-12-15 05:00:00,Italy,Italy,IT,219.53,289.3,54.74,39.44,,false,
2024-12-15 06:00:00,Italy,Italy,IT,215.56,278.32,56.98,44.48,,false,
2024-12-15 07:00:00,Italy,Italy,IT,204.87,264.94,59.55,49.48,,false,
2024-12-15 08:00:00,Italy,Italy,IT,184.67,240.71,64.01,54.32,,false,
2024-12-15 09:00:00,Italy,Italy,IT,168.34,224.09,66.59,56.64,,false,
2024-12-15 10:00:00,Italy,Italy,IT,157.48,214.35,67.8,57.8,,false,
2024-12-15 11:00:00,Italy,Italy,IT,155.31,212.41,68.1,58.2,,false,
2024-12-15 12:00:00,Italy,Italy,IT,155.48,212.72,68.03,58.16,,false,
2024-12-15 13:00:00,Italy,Italy,IT,172.1,232.25,64.78,53.67,,false,
2024-12-15 14:00:00,Italy,Italy,IT,200.2,267.09,57.48,45.9,,false,
2024-12-15 15:00:00,Italy,Italy,IT,221.98,292.15,52.3,41.84,,false,
2024-12-15 16:00:00,Italy,Italy,IT,227.84,297.86,51.27,41.76,,false,
2024-12-15 17:00:00,Italy,Italy,IT,216.25,279.66,54.94,45.46,,false,
2024-12-15 18:00:00,Italy,Italy,IT,211.63,276.43,54.98,45.79,,false,
2024-12-15 19:00:00,Italy,Italy,IT,224.04,294.01,51.63,42.17,,false,
2024-12-15 20:00:00,Italy,Italy,IT,228.99,300.88,50.47,41.25,,false,
2024-12-15 21:00:00,Italy,Italy,IT,212.88,281.24,54.87,44.21,,false,
2024-12-15 22:00:00,Italy,Italy,IT,193.13,256.59,60.37,48.7,,false,
2024-12-15 23:00:00,Italy,Italy,IT,182.65,242.54,64.27,52.45,,false,
2024-12-16 00:00:00,Italy,Italy,IT,173.29,231.01,66.76,54.73,,false,
2024-12-16 01:00:00,Italy,Italy,IT,176.64,235.56,65.91,54.45,,false,
2024-12-16 02:00:00,Italy,Italy,IT,180.47,240.1,65.2,54.15,,false,
2024-12-16 03:00:00,Italy,Italy,IT,188.43,250.55,62.53,50.68,,false,
